Timestamp,JoystickID,EventType
2025-03-26 14:49:47.074,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:49:47.150,1,Joystick #1 axis 0 -> -56
2025-03-26 14:49:47.190,1,Joystick #1 axis 0 -> -10058
2025-03-26 14:49:47.232,1,Joystick #1 axis 0 -> -12043
2025-03-26 14:49:47.278,1,Joystick #1 axis 0 -> -12027
2025-03-26 14:49:47.319,1,Joystick #1 axis 0 -> -11355
2025-03-26 14:49:47.359,1,Joystick #1 axis 0 -> -11243
2025-03-26 14:49:47.404,1,Joystick #1 axis 1 -> -5227
2025-03-26 14:49:47.444,1,Joystick #1 axis 0 -> -10394
2025-03-26 14:49:47.484,1,Joystick #1 axis 0 -> -1512
2025-03-26 14:49:47.586,1,Joystick #1 axis 0 -> 39
2025-03-26 14:49:47.625,1,Joystick #1 axis 0 -> 7401
2025-03-26 14:49:47.668,1,Joystick #1 axis 0 -> 32062
2025-03-26 14:49:47.750,1,Joystick #1 axis 1 -> 4837
2025-03-26 14:49:47.821,1,Joystick #1 axis 0 -> 32590
2025-03-26 14:49:47.864,1,Joystick #1 axis 0 -> 30398
2025-03-26 14:49:47.904,1,Joystick #1 axis 0 -> 1575
2025-03-26 14:49:48.049,1,Joystick #1 axis 0 -> -120
2025-03-26 14:49:48.089,1,Joystick #1 axis 0 -> -19933
2025-03-26 14:49:48.131,1,Joystick #1 axis 0 -> -31983
2025-03-26 14:49:48.204,1,Joystick #1 axis 0 -> -31999
2025-03-26 14:49:48.376,1,Joystick #1 axis 0 -> -16460
2025-03-26 14:49:48.862,1,Joystick #1 axis 5 -> 32767
2025-03-26 14:49:49.074,1,Joystick #1 axis 0 -> -136
2025-03-26 14:49:49.113,1,Joystick #1 axis 0 -> -31983
2025-03-26 14:49:49.154,1,Joystick #1 axis 1 -> -7629
2025-03-26 14:49:49.206,1,Joystick #1 axis 1 -> -7285
2025-03-26 14:49:49.312,1,Joystick #1 axis 1 -> -7331
2025-03-26 14:49:49.363,1,Joystick #1 axis 1 -> -7423
2025-03-26 14:49:49.419,1,Joystick #1 axis 1 -> -7834
2025-03-26 14:49:49.487,1,Joystick #1 axis 0 -> -32303
2025-03-26 14:49:49.527,1,Joystick #1 axis 1 -> -8841
2025-03-26 14:49:49.568,1,Joystick #1 axis 0 -> -31807
2025-03-26 14:49:49.623,1,Joystick #1 axis 0 -> 39
2025-03-26 14:49:49.663,1,Joystick #1 axis 0 -> 7657
2025-03-26 14:49:49.703,1,Joystick #1 axis 0 -> 16379
2025-03-26 14:49:49.743,1,Joystick #1 axis 1 -> 537
2025-03-26 14:49:49.786,1,Joystick #1 axis 0 -> 32686
2025-03-26 14:49:49.839,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:49:49.880,1,Joystick #1 axis 1 -> 3350
2025-03-26 14:49:49.921,1,Joystick #1 axis 1 -> 4242
2025-03-26 14:49:49.969,1,Joystick #1 axis 0 -> 32558
2025-03-26 14:49:50.010,1,Joystick #1 axis 1 -> 5958
2025-03-26 14:49:50.053,1,Joystick #1 axis 1 -> 6278
2025-03-26 14:49:50.113,1,Joystick #1 axis 1 -> 6347
2025-03-26 14:49:50.164,1,Joystick #1 axis 1 -> 6415
2025-03-26 14:49:50.204,1,Joystick #1 axis 0 -> 32446
2025-03-26 14:49:50.245,1,Joystick #1 axis 1 -> 6804
2025-03-26 14:49:50.284,1,Joystick #1 axis 0 -> 26749
2025-03-26 14:49:50.325,1,Joystick #1 axis 0 -> 6408
2025-03-26 14:49:50.403,1,Joystick #1 axis 0 -> -8
2025-03-26 14:49:50.444,1,Joystick #1 axis 0 -> -13115
2025-03-26 14:49:50.484,1,Joystick #1 axis 0 -> -30255
2025-03-26 14:49:50.524,1,Joystick #1 axis 0 -> -30655
2025-03-26 14:49:50.564,1,Joystick #1 axis 0 -> -31295
2025-03-26 14:49:50.604,1,Joystick #1 axis 1 -> -10785
2025-03-26 14:49:50.644,1,Joystick #1 axis 0 -> -32239
2025-03-26 14:49:50.684,1,Joystick #1 axis 1 -> -5318
2025-03-26 14:49:50.724,1,Joystick #1 axis 0 -> -32671
2025-03-26 14:49:50.764,1,Joystick #1 axis 1 -> -2528
2025-03-26 14:49:50.805,1,Joystick #1 axis 1 -> -1018
2025-03-26 14:49:50.848,1,Joystick #1 axis 1 -> -11
2025-03-26 14:49:50.888,1,Joystick #1 axis 1 -> 651
2025-03-26 14:49:50.930,1,Joystick #1 axis 1 -> 1795
2025-03-26 14:49:50.982,1,Joystick #1 axis 1 -> 2321
2025-03-26 14:49:51.036,1,Joystick #1 axis 1 -> 2481
2025-03-26 14:49:51.230,1,Joystick #1 axis 1 -> 2412
2025-03-26 14:49:51.280,1,Joystick #1 axis 1 -> 2366
2025-03-26 14:49:51.322,1,Joystick #1 axis 1 -> 2275
2025-03-26 14:49:51.378,1,Joystick #1 axis 1 -> 2161
2025-03-26 14:49:51.429,1,Joystick #1 axis 1 -> 2138
2025-03-26 14:49:51.475,1,Joystick #1 axis 1 -> 1978
2025-03-26 14:49:51.550,1,Joystick #1 axis 1 -> 1932
2025-03-26 14:49:51.590,1,Joystick #1 axis 1 -> 1840
2025-03-26 14:49:51.642,1,Joystick #1 axis 1 -> 697
2025-03-26 14:49:51.691,1,Joystick #1 axis 1 -> -2962
2025-03-26 14:49:51.732,1,Joystick #1 axis 1 -> -3488
2025-03-26 14:49:51.773,1,Joystick #1 axis 0 -> -32351
